;figi;ticker;share_name;datetime;last_price;sell_flag;buy_flag;strategy_id;profit;currency
2483;BBG000R7Z112;DAL;Delta Air Lines;2016-05-03;37.17;1;0;sma;0;usd
2484;BBG000DY28W5;BIO;Bio-Rad Laboratories Inc;2016-05-03;163.81;0;1;sma;0;usd
2485;BBG000BPMH90;MUR;Murphy Oil;2016-05-03;30.4;0;1;sma;0;usd
2486;BBG000F964B6;AWR;American States Water Co;2016-05-04;36.633;1;0;sma;0;usd
2487;BBG000BQHGR6;OKE;ONEOK;2016-05-04;49.54;0;1;sma;0;usd
2488;BBG000BM5SR2;IP;International Paper;2016-05-04;47.8;0;1;sma;0;usd
2489;BBG000FXW512;PKI;PerkinElmer;2016-05-04;55.77;0;1;sma;0;usd
2490;BBG0021PH456;INGN;Inogen Inc;2016-05-04;59.42;0;1;sma;0;usd
2491;BBG004T7VS53;FOXF;Fox Factory Holding Corp;2016-05-04;22.6;0;1;sma;0;usd
2492;BBG000HG21Y3;NUS;Nu Skin Enterprises Inc;2016-05-04;61.4931;0;1;sma;0;usd
2493;BBG001KY3845;ALSN;Allison Transmission Holdings;2016-05-04;27.1716;0;1;sma;0;usd
2494;BBG004MN1R41;NAVI;Navient;2016-05-04;14.64;0;1;sma;0;usd
2495;BBG000BHZ5J9;EQT;EQT Corporation;2016-05-05;72.43;0;1;sma;0;usd
2496;BBG00JPRDQH1;BH;Biglari Holdings Inc;2016-05-05;449.0;0;1;sma;0;usd
2497;BBG000BZX1N5;AIZ;Assurant;2016-05-05;90.94;0;1;sma;0;usd
2498;BBG000M65M61;UAL;United Airlines Holdings;2016-05-05;50.31;1;0;sma;0;usd
2499;BBG0078Y1D92;SYNH;Syneos Health Inc;2016-05-05;46.42;0;1;sma;0;usd
2500;BBG004S68614;AFKS;АФК Система;2016-05-05;20.65;0;1;sma;0;rub
2501;BBG000BB65D0;IT;Gartner;2016-05-06;88.21;0;1;sma;0;usd
2502;BBG000L5CJF3;XPO;XPO Logistics Inc;2016-05-06;37.37;0;1;sma;0;usd
2503;BBG000RTHVK7;GCHE;Группа Черкизово;2016-05-06;747.0;1;0;sma;0;rub
2504;BBG000BWHD54;VNO;Vornado REIT;2016-05-06;77.9867;0;1;sma;0;usd
2505;BBG00KXRCDP0;CI;Cigna;2016-05-09;127.1358;1;0;sma;0;usd
2506;BBG000VC0T95;WDAY;Workday Inc;2016-05-09;91.04;0;1;sma;0;usd
2507;BBG000BBGQF1;AIR;AAR Corp;2016-05-09;30.7494;0;1;sma;0;usd
2508;BBG000D9DMK0;LH;LabCorp;2016-05-09;138.87;0;1;sma;0;usd
2509;BBG0039320N9;ZTS;Zoetis;2016-05-09;51.65;0;1;sma;0;usd
2510;BBG000BRRG02;PVH;PVH;2016-05-09;114.0;0;1;sma;0;usd
2511;BBG000BZ9223;EOG;EOG Resources;2016-05-10;96.44;0;1;sma;0;usd
2512;BBG000L8CBX4;TDG;TransDigm;2016-05-10;283.26;0;1;sma;0;usd
2513;BBG000F1ZSQ2;MA;Mastercard;2016-05-10;101.66;0;1;sma;0;usd
2514;BBG000HCXFS4;JOUT;Johnson Outdoors Inc;2016-05-11;35.3125;0;1;sma;0;usd
2515;BBG000C2VBB0;PTC;PTC Inc;2016-05-11;45.89;0;1;sma;0;usd
2516;BBG000CVRFS4;H;Hyatt Hotels Corp;2016-05-11;48.7003;0;1;sma;0;usd
2517;BBG000KHWT55;HPQ;HP;2016-05-11;15.58;0;1;sma;0;usd
2518;BBG0025Y4RY4;ABBV;AbbVie;2016-05-11;64.1;0;1;sma;0;usd
2519;BBG000BMT9T6;TDY;Teledyne Technologies Inc;2016-05-11;103.42;0;1;sma;0;usd
2520;BBG000BK2F42;FIS;Fidelity National Information;2016-05-12;77.19;0;1;sma;0;usd
2521;BBG001B17MV2;W;Wayfair Inc;2016-05-12;36.19;1;0;sma;0;usd
2522;BBG000CDMJW6;CALM;Cal-Maine Foods Inc;2016-05-12;37.2823;1;0;sma;0;usd
2523;BBG000DQN9R3;MIDD;Middleby Corp The;2016-05-13;118.32;0;1;sma;0;usd
2524;BBG000CTQBF3;SBUX;Starbucks Corporation;2016-05-13;52.92;1;0;sma;0;usd
2525;BBG000BL9C59;MAC;Macerich REIT;2016-05-13;76.47;1;0;sma;0;usd
2526;BBG000BHKYH4;ECL;Ecolab;2016-05-16;116.82;0;1;sma;0;usd
2527;BBG000BB8SW7;PKG;Packaging Corp of America;2016-05-16;76.6835;0;1;sma;0;usd
2528;BBG000LNL298;NUVA;NuVasive Inc;2016-05-17;67.65;0;1;sma;0;usd
2529;BBG000BVZP59;WEX;WEX Inc;2016-05-17;103.98;0;1;sma;0;usd
2530;BBG000BW2QX0;UNM;Unum;2016-05-17;36.37;0;1;sma;0;usd
2531;BBG000PTLGZ1;LEA;Lear Corp;2016-05-17;111.0056;0;1;sma;0;usd
2532;BBG000BBL0Y1;ALK;Alaska Air Group;2016-05-17;72.31;1;0;sma;0;usd
2533;BBG000QBR5J5;DFS;Discover Financial Services;2016-05-17;54.47;0;1;sma;0;usd
2534;BBG000F6H8W8;COST;Costco Wholesale;2016-05-18;150.15;1;0;sma;0;usd
2535;BBG000C4QP94;PRGS;Progress Software Corp;2016-05-18;25.9363;0;1;sma;0;usd
2536;BBG000BBS2Y0;AMGN;Amgen;2016-05-18;162.62;0;1;sma;0;usd
2537;BBG000D7JKW9;CSGP;CoStar Group Inc;2016-05-18;19.09;0;1;sma;0;usd
2538;BBG000BTT5B8;SXI;Standex International Corp;2016-05-18;85.8944;0;1;sma;0;usd
2539;BBG000Q4NZ54;ENV;Envestnet Inc;2016-05-19;36.5;0;1;sma;0;usd
2540;BBG000BF0672;CASY;Casey's General Stores Inc;2016-05-19;111.794;0;1;sma;0;usd
2541;BBG000BDD940;WAB;Wabtec Corp.;2016-05-19;81.2475;0;1;sma;0;usd
2542;BBG001HRFJG4;ZEN;Zendesk Inc;2016-05-20;26.84;0;1;sma;0;usd
2543;BBG001C7PM75;GWRE;Guidewire Software Inc;2016-05-20;57.95;0;1;sma;0;usd
2544;BBG000BX72V8;NTES;NetEase Inc;2016-05-23;51.96;0;1;sma;0;usd
2545;BBG000C75N77;CMA;Comerica Incorporated;2016-05-23;51.46;0;1;sma;0;usd
2546;BBG0064N0ZZ5;PAYC;Paycom Software Inc;2016-05-23;48.75;0;1;sma;0;usd
2547;BBG00JPRDQH1;BH;Biglari Holdings Inc;2016-05-23;439.42;0;1;sma;0;usd
2548;BBG000BLKK03;HUM;Humana;2016-05-23;175.88;1;0;sma;0;usd
2549;BBG000BJD7C2;FARO;FARO Technologies Inc;2016-05-24;34.85;0;1;sma;0;usd
2550;BBG008N298Y8;WING;Wingstop Inc;2016-05-24;26.1788;0;1;sma;0;usd
2551;BBG0084BBZY6;SEDG;SolarEdge Technologies Inc;2016-05-24;14.73;1;0;sma;0;usd
2552;BBG000BR2B91;PFE;Pfizer;2016-05-24;33.83;0;1;sma;0;usd
2553;BBG0056655S1;LGIH;LGI Homes Inc;2016-05-24;31.59;0;1;sma;0;usd
2554;BBG000BRVP70;R;Ryder System;2016-05-25;66.07;0;1;sma;0;usd
2555;BBG000K88H58;FCN;FTI Consulting Inc;2016-05-25;44.59;0;1;sma;0;usd
2556;BBG000CCFB17;HCCI;Heritage-Crystal Clean Inc;2016-05-25;13.2;0;1;sma;0;usd
2557;BBG000BTR593;SWN;Southwestern Energy;2016-05-25;11.2;0;1;sma;0;usd
2558;BBG000BQ74K1;NTRS;Northern Trust;2016-05-25;70.32;0;1;sma;0;usd
2559;BBG000BDXCJ5;CNC;Centene Corporation;2016-05-25;31.98;0;1;sma;0;usd
2560;BBG000C1FB75;ICE;Intercontinental Exchange;2016-05-25;53.388;0;1;sma;0;usd
2561;BBG009NRSWJ4;Z;Zillow Group Inc;2016-05-26;34.01;0;1;sma;0;usd
2562;BBG003H0XV18;YY;JOYY Inc;2016-05-26;45.9;1;0;sma;0;usd
2563;BBG009H04M17;PLNT;Planet FItness Inc;2016-05-26;17.865;0;1;sma;0;usd
2564;BBG000BB99S3;SLAB;Silicon Laboratories Inc;2016-05-26;60.95;0;1;sma;0;usd
2565;BBG000FFDM15;USB;US Bancorp;2016-05-26;43.84;0;1;sma;0;usd
2566;BBG000BW3299;UNP;Union Pacific Corporation;2016-05-27;89.05;0;1;sma;0;usd
2567;BBG004S681M2;SNGSP;Сургутнефтегаз - привилегированные акции;2016-05-27;30.24;1;0;sma;0;rub
2568;BBG000K3STR7;APTK;Аптечная сеть 36,6;2016-05-30;10.64;1;0;sma;0;rub
2569;BBG000BWPP85;WERN;Werner Enterprises Inc;2016-05-31;20.9587;1;0;sma;0;usd
2570;BBG005L86G05;AVNS;Avanos Medical Inc;2016-05-31;31.99;0;1;sma;0;usd
2571;BBG000BFL116;FSLR;First Solar;2016-05-31;41.11;1;0;sma;0;usd
2572;BBG000BRNH31;EPAY;Bottomline Technologies DE Inc;2016-05-31;25.5;1;0;sma;0;usd
2573;BBG000BP0KQ8;EA;Electronic Arts;2016-05-31;82.58;0;1;sma;0;usd
2574;BBG0047315D0;SNGS;Сургутнефтегаз;2016-05-31;27.4;1;0;sma;0;rub
2575;BBG001KS9450;TWOU;2U Inc;2016-06-01;35.03;0;1;sma;0;usd
2576;BBG000BTNGZ4;OMCL;Omnicell Inc;2016-06-01;32.625;0;1;sma;0;usd
2577;BBG000BZ2QG2;SRDX;Surmodics Inc;2016-06-01;24.9;0;1;sma;0;usd
2578;BBG000BGXMG9;CHDN;Churchill Downs Inc;2016-06-01;43.8983;1;0;sma;0;usd
2579;BBG010R8C3Y4;GRUB;АДР Just Eat Takeaway.com N.V.;2016-06-01;37.06;0;1;sma;0;usd
2580;BBG000BR2040;TNET;TriNet Group Inc;2016-06-01;18.77;0;1;sma;0;usd
2581;BBG00333FYS2;IQV;IQVIA Holdings Inc;2016-06-02;71.66;0;1;sma;0;usd
2582;BBG000D13GN8;ZG;Zillow Group Inc;2016-06-02;32.38;0;1;sma;0;usd
2583;BBG008NVB1C0;MNST;Monster Beverage;2016-06-02;48.113;0;1;sma;0;usd
2584;BBG000BMWKC5;KMT;Kennametal Inc;2016-06-02;26.1885;0;1;sma;0;usd
2585;BBG000H1RYG7;PEGA;Pegasystems Inc;2016-06-02;30.0254;0;1;sma;0;usd
2586;BBG000BR54L0;PHM;PulteGroup;2016-06-02;18.6;0;1;sma;0;usd
2587;BBG000CGC1X8;QCOM;Qualcomm;2016-06-02;65.7;0;1;sma;0;usd
2588;BBG000DMBXR2;JPM;JPMorgan;2016-06-02;69.13;0;1;sma;0;usd
2589;BBG00GX77LW3;BKI;Black Knight Inc;2016-06-03;38.55;0;1;sma;0;usd
2590;BBG000BBV4M5;CNTL;Центральный Телеграф;2016-06-03;25.8;0;1;sma;0;rub
2591;BBG000BB6WG8;ADM;Archer-Daniels-Midland Company;2016-06-03;46.75;0;1;sma;0;usd
2592;BBG000BF8CN3;ANDE;Andersons Inc;2016-06-03;37.3318;0;1;sma;0;usd
2593;BBG000F86GP6;MCO;Moody's;2016-06-03;97.96;0;1;sma;0;usd
2594;BBG000BK67C7;GD;General Dynamics;2016-06-03;149.98;0;1;sma;0;usd
2595;BBG000BD8PN9;BK;Bank of New York Mellon;2016-06-03;43.4;0;1;sma;0;usd
2596;BBG00R2JZG39;OI;O-I Glass;2016-06-06;18.93;0;1;sma;0;usd
2597;BBG000Q3JN03;RF;Regions Financial;2016-06-06;10.51;0;1;sma;0;usd
2598;BBG000BCLBY5;ATRO;Astronics Corp;2016-06-06;30.1326;0;1;sma;0;usd
2599;BBG007TJF1N7;QRVO;Qorvo;2016-06-06;56.06;0;1;sma;0;usd
2600;BBG000N2HDY5;ANET;Arista Networks Inc;2016-06-06;28.43;0;1;sma;0;usd
2601;BBG000C4SKT1;DY;Dycom Industries Inc;2016-06-07;79.39;0;1;sma;0;usd
2602;BBG000BQTMJ9;PBI;Pitney Bowes;2016-06-07;14.24;1;0;sma;0;usd
2603;BBG000BL30Y9;MOV;Movado Group Inc;2016-06-07;20.3331;1;0;sma;0;usd
2604;BBG002B2J5X0;KRKNP;Саратовский НПЗ - акции привилегированные;2016-06-07;10500.0;1;0;sma;0;rub
2605;BBG000BX9WL1;ZION;Zions Bancorporation;2016-06-07;31.39;0;1;sma;0;usd
2606;BBG000BD0TF8;BEN;Franklin Resources;2016-06-07;33.45;1;0;sma;0;usd
2607;BBG000BS73J1;RJF;Raymond James Financial;2016-06-08;40.23;0;1;sma;0;usd
2608;BBG000BFWF13;PZZA;Papa John's International Inc;2016-06-08;76.3089;0;1;sma;0;usd
2609;BBG00286S4N9;PSX;Phillips 66;2016-06-08;78.6;1;0;sma;0;usd
2610;BBG0029SG1C1;KZOSP;ПАО «КАЗАНЬОРГСИНТЕЗ» - акции привилегированные;2016-06-08;4.14;1;0;sma;0;rub
2611;BBG000D9KWL9;MTB;M&T Bank;2016-06-09;125.13;0;1;sma;0;usd
2612;BBG000CXYSZ6;FFIV;F5;2016-06-10;140.23;0;1;sma;0;usd
2613;BBG000BXMFC3;URI;United Rentals;2016-06-10;88.86;0;1;sma;0;usd
2614;BBG000Q2HM09;YELP;Yelp Inc;2016-06-13;36.07;0;1;sma;0;usd
2615;BBG000HCJMF9;PRU;Prudential Financial;2016-06-13;93.51;0;1;sma;0;usd
2616;BBG000BBVJZ8;DVN;Devon Energy;2016-06-14;41.85;0;1;sma;0;usd
2617;BBG000BLMDQ9;HXL;Hexcel Corp;2016-06-14;46.5257;0;1;sma;0;usd
2618;BBG000H8TVT2;TGT;Target;2016-06-14;70.54;1;0;sma;0;usd
2619;BBG00NNG2ZJ8;XRX;Xerox;2016-06-14;25.2394;1;0;sma;0;usd
2620;BBG000BVVQQ8;TXT;Textron;2016-06-14;44.71;0;1;sma;0;usd
2621;BBG001C7TST4;SPLK;Splunk;2016-06-15;57.95;0;1;sma;0;usd
2622;BBG000BLF8D2;HRL;Hormel Foods;2016-06-15;35.07;1;0;sma;0;usd
2623;BBG000BJ0932;MCRI;Monarch Casino & Resort Inc;2016-06-15;24.83;0;1;sma;0;usd
2624;BBG000CGJMB9;ESS;Essex Property REIT;2016-06-15;220.17;1;0;sma;0;usd
2625;BBG000BLGFJ9;LHX;L3Harris Technologies Inc;2016-06-16;99.9732;0;1;sma;0;usd
2626;BBG017J18W74;AZPN;Aspen Technology;2016-06-16;52.89;0;1;sma;0;usd
2627;BBG000BLKK03;HUM;Humana;2016-06-17;200.47;0;1;sma;0;usd
2628;BBG005CHLM96;EVH;Evolent Health Inc;2016-06-20;18.05;0;1;sma;0;usd
2629;BBG000C41023;UDR;UDR REIT;2016-06-20;33.34;1;0;sma;0;usd
2630;BBG000R0L5J4;TDC;Teradata;2016-06-20;28.02;0;1;sma;0;usd
2631;BBG000BX2YN2;WWW;Wolverine World Wide Inc;2016-06-21;23.3233;0;1;sma;0;usd
2632;BBG000BJL3N0;FITB;Fifth Third Bancorp;2016-06-21;25.68;0;1;sma;0;usd
2633;BBG000MHTV89;EPAM;EPAM Systems;2016-06-21;64.07;1;0;sma;0;usd
2634;BBG000C42VX0;MMSI;MerIt Medical Systems Inc;2016-06-21;23.75;0;1;sma;0;usd
2635;BBG000DN4ZT1;TCBI;Texas Capital Bancshares Inc;2016-06-22;73.45;0;1;sma;0;usd
2636;BBG000BMQPL1;KEY;KeyCorp;2016-06-22;17.01;0;1;sma;0;usd
2637;BBG000C8H633;MRO;Marathon Oil;2016-06-22;16.48;0;1;sma;0;usd
2638;BBG0059FN811;KEYS;Keysight Technologies Inc;2016-06-22;35.9;0;1;sma;0;usd
2639;BBG000BW6P59;USM;United States Cellular Corp;2016-06-23;36.58;1;0;sma;0;usd
2640;BBG000BT13B3;PRLB;Proto Labs Inc;2016-06-23;54.4;1;0;sma;0;usd
2641;BBG000DBD6F6;KLSB;Калужская сбытовая компания;2016-06-24;18.4;1;0;sma;0;rub
2642;BBG000G7W420;LHCG;LHC Group Inc;2016-06-24;44.34;0;1;sma;0;usd
2643;BBG000F395V1;COTY;Coty;2016-06-24;19.71;1;0;sma;0;usd
2644;BBG000BCFNR4;CEA;China Eastern Airlines;2016-06-28;23.8;1;0;sma;0;usd
2645;BBG000QCW561;VEON;VEON;2016-06-28;3.36;1;0;sma;0;usd
2646;BBG000TYXCT9;HQY;HealthEquity Inc;2016-06-29;43.4;0;1;sma;0;usd
2647;BBG000CQV2N4;ICUI;ICU Medical Inc;2016-06-29;150.8;0;1;sma;0;usd
2648;BBG001KFKQM7;SFM;Sprouts Farmers Market Inc;2016-06-30;21.12;1;0;sma;0;usd
2649;BBG000R2YFG7;BAH;Booz Allen Hamilton;2016-06-30;36.6849;0;1;sma;0;usd
2650;BBG000BH0FR6;SGEN;Seagen Inc.;2016-06-30;68.16;0;1;sma;0;usd
2651;BBG007N0Z367;AGRO;РусАгро;2016-07-04;837.0;1;0;sma;0;rub
2652;BBG000N9MNX3;TSLA;Tesla Motors;2016-07-06;39.3;1;0;sma;0;usd
2653;BBG000BNHSP9;JEF;Jefferies Financial Group;2016-07-06;22.55;0;1;sma;0;usd
2654;BBG00475KHX6;TRNFP;Транснефть - привилегированные акции;2016-07-08;171150.0;1;0;sma;0;rub
2655;BBG000BGRY34;CVS;CVS Health Corporation;2016-07-11;74.04;1;0;sma;0;usd
2656;BBG000BL8804;HST;Host Hotels & Resorts REIT;2016-07-11;18.92;0;1;sma;0;usd
2657;BBG000BC5WJ4;MMS;MAXIMUS Inc;2016-07-11;54.2393;0;1;sma;0;usd
2658;BBG000N7MXL8;ETSY;Etsy Inc;2016-07-12;12.6;0;1;sma;0;usd
2659;BBG0058KMH30;HLT;Hilton;2016-07-12;53.8366;0;1;sma;0;usd
2660;BBG000BGLRN3;LUMN;Lumen Technologies;2016-07-12;24.19;1;0;sma;0;usd
2661;BBG000HT5G06;QLYS;Qualys Inc;2016-07-13;33.0;0;1;sma;0;usd
2662;BBG000BDJL83;FDS;FactSet Research Systems Inc;2016-07-13;162.528;0;1;sma;0;usd
2663;BBG000CL9JV4;SNX;SYNNEX Corp;2016-07-13;120.8615;0;1;sma;0;usd
2664;BBG000BNY197;MEI;Methode Electronics Inc;2016-07-14;41.2569;0;1;sma;0;usd
2665;BBG000BF6RQ9;SAVE;Spirit Airlines Inc;2016-07-14;59.06;0;1;sma;0;usd
2666;BBG000FQ7YR4;LYV;Live Nation Entertainment Inc;2016-07-14;27.76;0;1;sma;0;usd
2667;BBG000J094P3;RNG;RingCentral Inc;2016-07-14;23.35;0;1;sma;0;usd
2668;BBG00S1LR2C3;IAC;IAC InterActiveCorp;2016-07-14;69.95;0;1;sma;0;usd
2669;BBG00333FYS2;IQV;IQVIA Holdings Inc;2016-07-15;79.32;0;1;sma;0;usd
2670;BBG000BR85F1;PTR;PetroChina;2016-07-18;75.38;0;1;sma;0;usd
2671;BBG000BJX8C8;NOV;National Oilwell Varco;2016-07-19;38.38;0;1;sma;0;usd
2672;BBG000BJL3N0;FITB;Fifth Third Bancorp;2016-07-19;27.2;0;1;sma;0;usd
2673;BBG000C0G1D1;INTC;Intel Corporation;2016-07-20;35.48;0;1;sma;0;usd
2674;BBG000F6H8W8;COST;Costco Wholesale;2016-07-20;158.99;0;1;sma;0;usd
2675;BBG000BLPBL5;AVB;AvalonBay Communities REIT;2016-07-20;172.93;1;0;sma;0;usd
2676;BBG000BHJSC4;BBSI;Barrett Business Services Inc;2016-07-21;61.0625;0;1;sma;0;usd
2677;BBG004S689R0;PHOR;ФосАгро;2016-07-21;2567.0;1;0;sma;0;rub
2678;BBG000F964B6;AWR;American States Water Co;2016-07-21;43.5564;0;1;sma;0;usd
2679;BBG000N7MZ06;HUBS;HubSpot Inc;2016-07-22;48.15;0;1;sma;0;usd
2680;BBG0016YQTR5;TPH;Tri Pointe Homes, Inc.;2016-07-22;12.2;0;1;sma;0;usd
2681;BBG000BFC848;KNX;Knight-Swift Transportation;2016-07-25;33.6811;0;1;sma;0;usd
2682;BBG003PGJHP5;TMHC;Taylor Morrison Home Corp;2016-07-25;19.93;0;1;sma;0;usd
2683;BBG000BKZTP3;HOG;Harley-Davidson;2016-07-25;59.79;0;1;sma;0;usd
2684;BBG001MC8YF7;BPMC;Blueprint Medicines Corp;2016-07-25;28.38;0;1;sma;0;usd
2685;BBG000DRM643;IBN;ICICI Bank;2016-07-25;6.8;0;1;sma;0;usd
2686;BBG000BV4DR6;TER;Teradyne Inc;2016-07-26;25.1042;0;1;sma;0;usd
2687;BBG000CF5097;GBX;Greenbrier Cos Inc;2016-07-26;40.8084;0;1;sma;0;usd
2688;BBG008HNS333;BZUN;Baozun Inc;2016-07-26;12.25;0;1;sma;0;usd
2689;BBG000BJQWD2;AKAM;Akamai Technologies;2016-07-26;67.37;0;1;sma;0;usd
2690;BBG000BJD1D4;JOBS;51job;2016-07-26;34.94;0;1;sma;0;usd
2691;BBG000GW06J7;EBS;Emergent BioSolutions Inc;2016-07-27;33.5;1;0;sma;0;usd
2692;BBG000P5LMQ0;SAIA;Saia Inc;2016-07-27;45.45;0;1;sma;0;usd
2693;BBG000BLMZK6;KMX;CarMax;2016-07-27;64.04;0;1;sma;0;usd
2694;BBG000FFDM15;USB;US Bancorp;2016-07-27;52.15;0;1;sma;0;usd
2695;BBG000BCWSS3;BC;Brunswick Corp DE;2016-07-29;53.5149;0;1;sma;0;usd
2696;BBG004S682Z6;RTKM;Ростелеком;2016-07-29;84.8;1;0;sma;0;rub
2697;BBG000BJ91B1;SP;SP Plus Corp;2016-07-29;28.75;0;1;sma;0;usd
2698;BBG000C5Z1S3;MU;Micron Technology;2016-07-29;20.44;0;1;sma;0;usd
2699;BBG017TGV7M2;QDEL;QuidelOrtho Corp;2016-07-29;20.91;0;1;sma;0;usd
2700;BBG000GXZ4W7;ANSS;ANSYS;2016-07-29;93.14;0;1;sma;0;usd
2701;BBG000BCLBY5;ATRO;Astronics Corp;2016-08-01;29.7689;0;1;sma;0;usd
2702;BBG000L5CJF3;XPO;XPO Logistics Inc;2016-08-01;43.16;0;1;sma;0;usd
2703;BBG000F7RCJ1;AAP;Advance Auto Parts;2016-08-01;170.42;0;1;sma;0;usd
2704;BBG000BVVQQ8;TXT;Textron;2016-08-01;48.52;0;1;sma;0;usd
2705;BBG000NSCNT7;PFG;Principal Financial Group;2016-08-01;58.0;0;1;sma;0;usd
2706;BBG000F6YP24;ENRU;Энел Россия;2016-08-02;1.02;0;1;sma;0;rub
2707;BBG000DV7MX4;ON;ON Semiconductor Corp;2016-08-02;12.97;0;1;sma;0;usd
2708;BBG000BPPN67;PSA;Public Storage REIT;2016-08-03;223.5;1;0;sma;0;usd
2709;BBG000CL1FG7;BRKR;Bruker Corp;2016-08-03;20.9343;1;0;sma;0;usd
2710;BBG000CHSS88;ODFL;Old Dominion Freight Line Inc;2016-08-03;85.2517;0;1;sma;0;usd
2711;BBG000C43RR5;EBAY;eBay;2016-08-03;30.01;0;1;sma;0;usd
2712;BBG000BCWCG1;BBY;Best Buy Co.;2016-08-04;42.67;0;1;sma;0;usd
2713;BBG000M1R011;NOW;ServiceNow Inc;2016-08-05;75.66;0;1;sma;0;usd
2714;BBG000PCQQL6;QRTEA;Qurate Retail Inc;2016-08-05;19.25;1;0;sma;0;usd
2715;BBG000BWVCP8;WMB;The Williams Companies;2016-08-08;31.46;0;1;sma;0;usd
2716;BBG000BGKHZ3;VRSN;VeriSign;2016-08-08;78.96;1;0;sma;0;usd
2717;BBG000DR5QP5;BCO;Brink's Co;2016-08-09;40.4537;0;1;sma;0;usd
2718;BBG000BPH459;MSFT;Microsoft Corporation;2016-08-09;60.35;0;1;sma;0;usd
2719;BBG000CMRVH1;ACH;Aluminum Corp of China;2016-08-09;10.78;0;1;sma;0;usd
2720;BBG000BWLMJ4;WBA;Walgreens Boots Alliance;2016-08-09;82.98;0;1;sma;0;usd
2721;BBG004S68696;RASP;Распадская;2016-08-10;88.0;0;1;sma;0;rub
2722;BBG000R7XX87;PODD;Insulet Corp;2016-08-10;38.12;0;1;sma;0;usd
2723;BBG004731489;GMKN;Норильский никель;2016-08-12;10122.0;0;1;sma;0;rub
2724;BBG009S3NB30;GOOG;Alphabet Class C;2016-08-12;786.9;0;1;sma;0;usd
2725;BBG000BS48J3;RGEN;Repligen Corporation;2016-08-12;32.19;0;1;sma;0;usd
2726;BBG000CGJMB9;ESS;Essex Property REIT;2016-08-15;226.87;0;1;sma;0;usd
2727;BBG000H9LNX1;BJRI;BJ's Restaurants Inc;2016-08-15;35.7036;1;0;sma;0;usd
2728;BBG000BFV758;MANH;Manhattan Associates Inc;2016-08-16;50.12;1;0;sma;0;usd
2729;BBG000DQBZJ7;ATGE;Adtalem Global Education Inc;2016-08-16;33.15;0;1;sma;0;usd
2730;BBG000PXGT62;TPX;Tempur Sealy International Inc;2016-08-17;66.38;0;1;sma;0;usd
2731;BBG000C3NTN5;HOLX;Hologic;2016-08-17;40.18;0;1;sma;0;usd
2732;BBG009PH3Q86;RACE;Ferrari N.V.;2016-08-17;59.83;0;1;sma;0;usd
2733;BBG0014XR0N5;CHGG;Chegg Inc;2016-08-17;7.48;0;1;sma;0;usd
2734;BBG004S685M3;RTKMP;Ростелеком - Привилегированные акции;2016-08-18;63.05;1;0;sma;0;rub
2735;BBG000C19QW1;CHE;Chemed Corp;2016-08-22;165.1947;0;1;sma;0;usd
2736;BBG000BDTT76;MTRN;Materion Corp;2016-08-22;38.98;0;1;sma;0;usd
2737;BBG000C17X76;BIIB;Biogen;2016-08-22;260.681;0;1;sma;0;usd
2738;BBG000BSHH72;SCCO;Southern Copper Corp;2016-08-22;32.3563;0;1;sma;0;usd
2739;BBG004S686W0;UPRO;Юнипро;2016-08-22;2.79;0;1;sma;0;rub
2740;BBG000C7TF41;HAE;Haemonetics Corp;2016-08-23;40.02;0;1;sma;0;usd
2741;BBG000BLZRJ2;MS;Morgan Stanley;2016-08-24;42.45;0;1;sma;0;usd
2742;BBG000BCQZS4;AXP;American Express;2016-08-24;76.69;0;1;sma;0;usd
2743;BBG000BCSST7;BA;BOEING;2016-08-24;155.39;0;1;sma;0;usd
2744;BBG000BFXHL6;MOS;Mosaic;2016-08-24;31.28;0;1;sma;0;usd
2745;BBG000PV27K3;EXR;Extra Space Storage REIT;2016-08-25;75.0;1;0;sma;0;usd
2746;BBG007HTCQT0;MOMO;Hello Group;2016-08-25;20.52;0;1;sma;0;usd
2747;BBG000QY3XZ2;EXPE;Expedia;2016-08-25;119.99;0;1;sma;0;usd
2748;BBG000BKFBD7;STT;State Street;2016-08-26;80.52;0;1;sma;0;usd
2749;BBG000BP8Z50;MSI;Motorola Solutions;2016-08-26;84.35;0;1;sma;0;usd
2750;BBG000F1ZSQ2;MA;Mastercard;2016-08-29;107.32;0;1;sma;0;usd
2751;BBG000CS0D96;CACC;Credit Acceptance Corp;2016-08-30;205.03;0;1;sma;0;usd
2752;BBG000C1XVK6;RE;Everest Re Group;2016-08-31;221.12;0;1;sma;0;usd
2753;BBG000BCWWV0;CMCO;Columbus McKinnon Corp;2016-08-31;27.1672;0;1;sma;0;usd
2754;BBG0113JGQF0;STX;Seagate;2016-09-01;46.37;0;1;sma;0;usd
2755;BBG000BGXMG9;CHDN;Churchill Downs Inc;2016-09-01;47.169;0;1;sma;0;usd
2756;BBG000CVKZY0;CRVL;CorVel Corp;2016-09-01;38.35;1;0;sma;0;usd
2757;BBG000B9XRY4;AAPL;Apple;2016-09-01;27.76;0;1;sma;0;usd
2758;BBG00WCNDCZ6;AAN;The Aarons Company;2016-09-01;28.6806;0;1;sma;0;usd
2759;BBG000H6HNW3;TWTR;Twitter;2016-09-02;18.24;0;1;sma;0;usd
2760;BBG000DSMS70;ILMN;Illumina;2016-09-02;159.28;0;1;sma;0;usd
