;figi;ticker;share_name;datetime;last_price;rsi_float;buy_flag;strategy_id;profit;currency;country
2332;BBG000BBCDZ2;ROK;Rockwell Automation;2022-07-31 00:00:00.000000;240.46;82.15;0;rsi;0;usd;US
2333;BBG000C8L273;IFX@DE;Infineon Technologies AG;2022-07-31 00:00:00.000000;;32.25;1;rsi;0;eur;DE
2334;BBG011P2TCH8;RSKD;Riskified;2022-07-31 00:00:00.000000;4.21;54.16;0;rsi;0;usd;IL
2335;BBG000BPYD87;NFG;National Fuel Gas Company;2022-07-31 00:00:00.000000;71.19;69.29;0;rsi;0;usd;US
2336;TCS00A103X66;POSI;Positive Technologies;2022-07-31 00:00:00.000000;934.8;79.94;0;rsi;0;rub;RU
2337;BBG000BNHSP9;JEF;Jefferies Financial Group;2022-07-31 00:00:00.000000;31.85;74.18;0;rsi;0;usd;US
2338;BBG000BT1ZY7;SJW;SJW Group;2022-07-31 00:00:00.000000;65.17;75.0;0;rsi;0;usd;US
2339;BBG000BCQM58;WPC;WP Carey REIT;2022-07-31 00:00:00.000000;83.77;74.08;0;rsi;0;usd;US
2340;BBG00L2B8KW8;VRT;Vertiv Holdings Co;2022-07-31 00:00:00.000000;10.5;69.78;0;rsi;0;usd;US
2341;BBG000BMSRR9;BSY;Bentley Systems;2022-07-31 00:00:00.000000;38.33;70.47;0;rsi;0;usd;US
2342;BBG000BGX2S0;ATR;AptarGroup;2022-07-31 00:00:00.000000;105.84;70.96;0;rsi;0;usd;US
2343;BBG000KGYRF8;OGZD@GS;Gazprom PJSC;2022-07-31 00:00:00.000000;;35.54;1;rsi;0;usd;RU
2344;BBG008N298Y8;WING;Wingstop Inc;2022-07-31 00:00:00.000000;99.0;80.9;0;rsi;0;usd;US
2345;BBG00DW0PN34;1COV@DE;Covestro AG;2022-07-31 00:00:00.000000;;32.91;1;rsi;0;eur;DE
2346;BBG00MVWLLM2;GOSS;Gossamer Bio Inc;2022-07-31 00:00:00.000000;11.79;69.02;0;rsi;0;usd;US
2347;BBG00BTJVK94;TOST;Toast;2022-07-31 00:00:00.000000;15.05;62.85;0;rsi;0;usd;US
2348;BBG000PMBV39;ACIW;ACI Worldwide, Inc.;2022-07-31 00:00:00.000000;27.9;67.2;0;rsi;0;usd;US
2349;BBG000D9DMK0;LH;LabCorp;2022-07-31 00:00:00.000000;249.47;74.13;0;rsi;0;usd;US
2350;BBG000BDD940;WAB;Wabtec Corp.;2022-07-31 00:00:00.000000;91.85;70.67;0;rsi;0;usd;US
2351;BBG000BCCT76;SIE@DE;Siemens AG;2022-07-31 00:00:00.000000;;33.97;1;rsi;0;eur;DE
2352;BBG000BLR3Y7;IDA;IDACORP, Inc.;2022-07-31 00:00:00.000000;108.37;74.9;0;rsi;0;usd;US
2353;BBG00Z5KBW72;GDEV;Nexters Inc;2022-07-31 00:00:00.000000;;21.97;1;rsi;0;usd;US
2354;BBG000BWB7V4;VMI;Valmont Industries;2022-07-31 00:00:00.000000;264.47;75.25;0;rsi;0;usd;US
2355;BBG006G2JVL2;BABA;Alibaba;2022-07-31 00:00:00.000000;90.38;25.37;1;rsi;0;usd;CN
2356;BBG000BGJRC8;CSX;CSX Corp;2022-07-31 00:00:00.000000;31.83;68.98;0;rsi;0;usd;US
2357;BBG000BLPBL5;AVB;AvalonBay Communities REIT;2022-07-31 00:00:00.000000;202.09;74.24;0;rsi;0;usd;US
2358;BBG000BLY663;CROX;Crocs Inc;2022-07-31 00:00:00.000000;60.98;77.62;0;rsi;0;usd;US
2359;BBG000LW3NX5;DPW@DE;Deutsche Post AG;2022-07-31 00:00:00.000000;;29.6;1;rsi;0;eur;DE
2360;BBG000BND699;NXPI;NXP Semiconductors NV;2022-07-31 00:00:00.000000;180.55;72.6;0;rsi;0;usd;NL
2361;BBG0026ZDDQ0;ONEM;1Life Healthcare;2022-07-31 00:00:00.000000;16.88;82.5;0;rsi;0;usd;US
2362;BBG000BJTZX0;ALG;Alamo Group Inc.;2022-07-31 00:00:00.000000;123.66;68.91;0;rsi;0;usd;US
2363;BBG00YQ82275;SHLS;Shoals Technologies Group, Inc.;2022-07-31 00:00:00.000000;20.5;71.47;0;rsi;0;usd;US
2364;BBG000BRWWH3;AIN;Albany International Corp.;2022-07-31 00:00:00.000000;87.66;68.68;0;rsi;0;usd;US
2365;BBG000MBHNC8;MOH;Molina Healthcare Inc;2022-07-31 00:00:00.000000;306.02;74.23;0;rsi;0;usd;US
2366;BBG000BL9MZ4;MHO;M/I Homes Inc;2022-07-31 00:00:00.000000;46.47;69.2;0;rsi;0;usd;US
2367;BBG000BBVVK7;BAS@DE;BASF SE;2022-07-31 00:00:00.000000;;26.6;1;rsi;0;eur;DE
2368;BBG000K4WS65;CVCO;Cavco Industries Inc;2022-07-31 00:00:00.000000;249.49;78.37;0;rsi;0;usd;US
2369;BBG000D898T9;CAH;Cardinal Health;2022-07-31 00:00:00.000000;57.54;76.78;0;rsi;0;usd;US
2370;BBG002R1CW27;IR;Ingersoll-Rand;2022-07-31 00:00:00.000000;46.8;73.49;0;rsi;0;usd;US
2371;BBG00DXDL6Q1;VST;Vistra;2022-07-31 00:00:00.000000;24.15;64.5;0;rsi;0;usd;US
2372;BBG00MRHG523;STE;STERIS;2022-07-31 00:00:00.000000;221.27;67.1;0;rsi;0;usd;IE
2373;BBG000BGPTV6;CMI;Cummins;2022-07-31 00:00:00.000000;206.0;73.22;0;rsi;0;usd;US
2374;BBG00BLVZ228;FTV;Fortive;2022-07-31 00:00:00.000000;59.5;79.14;0;rsi;0;usd;US
2375;BBG0145FSNR1;TPG;TPG;2022-07-31 00:00:00.000000;27.21;70.92;0;rsi;0;usd;US
2376;BBG000BVXC87;UBSI;United Bankshares, Inc.;2022-07-31 00:00:00.000000;38.23;68.25;0;rsi;0;usd;US
2377;BBG000BF8CB6;FIZZ;National Beverage Corp;2022-07-31 00:00:00.000000;51.45;72.94;0;rsi;0;usd;US
2378;BBG000C4GBR6;NTGR;NETGEAR Inc;2022-07-31 00:00:00.000000;22.0;86.98;0;rsi;0;usd;US
2379;BBG000BNGBW9;NOK;Nokia;2022-07-31 00:00:00.000000;5.13;71.05;0;rsi;0;usd;FI
2380;BBG000BWPP85;WERN;Werner Enterprises Inc;2022-07-31 00:00:00.000000;41.29;74.26;0;rsi;0;usd;US
2381;BBG000BB5B84;LII;Lennox International Inc;2022-07-31 00:00:00.000000;227.06;79.69;0;rsi;0;usd;US
2382;BBG000FQXC75;PIPR;Piper Sandler Companies;2022-07-31 00:00:00.000000;118.78;71.71;0;rsi;0;usd;US
2383;BBG000ND1SB0;COWN;Cowen, Inc.;2022-07-31 00:00:00.000000;33.14;70.63;0;rsi;0;usd;US
2384;BBG000BLMY92;MAA;Mid-America Apartment REIT;2022-07-31 00:00:00.000000;176.52;79.15;0;rsi;0;usd;US
2385;BBG000BHJSC4;BBSI;Barrett Business Services Inc;2022-07-31 00:00:00.000000;81.0;76.16;0;rsi;0;usd;US
2386;BBG000PNTXP0;CYRX;Cryoport;2022-07-31 00:00:00.000000;36.2;70.3;0;rsi;0;usd;US
2387;BBG000B9XG87;AME;AMETEK;2022-07-31 00:00:00.000000;118.48;74.65;0;rsi;0;usd;US
2388;BBG010R8C3Y4;GRUB;АДР Just Eat Takeaway.com N.V.;2022-07-31 00:00:00.000000;;17.91;1;rsi;0;usd;US
2389;BBG003DNHV56;VVV;Valvoline;2022-07-31 00:00:00.000000;31.42;66.78;0;rsi;0;usd;US
2390;BBG000BRMJN6;WTRG;Essential Utilities, Inc.;2022-07-31 00:00:00.000000;49.87;80.56;0;rsi;0;usd;US
2391;BBG004S682J4;RSTI;Российские сети;2022-07-31 00:00:00.000000;0.789;77.52;0;rsi;0;rub;RU
2392;BBG000BVXPZ8;NYCB;New York Community Bancorp;2022-07-31 00:00:00.000000;10.14;69.7;0;rsi;0;usd;US
2393;BBG000F5VVB6;NDAQ;Nasdaq;2022-07-31 00:00:00.000000;173.38;75.94;0;rsi;0;usd;US
2394;BBG000BS48J3;RGEN;Repligen Corporation;2022-07-31 00:00:00.000000;205.71;81.92;0;rsi;0;usd;US
2395;BBG000C2ZCH8;SRE;Sempra Energy;2022-07-31 00:00:00.000000;159.95;76.76;0;rsi;0;usd;US
2396;BBG00K4MPP27;VNE;Veoneer Inc;2022-07-31 00:00:00.000000;;83.58;0;rsi;0;usd;SE
2397;BBG000BHB3M6;DOV;Dover;2022-07-31 00:00:00.000000;130.1;70.92;0;rsi;0;usd;US
2398;BBG000BB61F7;MTX;Minerals Technologies Inc.;2022-07-31 00:00:00.000000;66.36;69.34;0;rsi;0;usd;US
2399;BBG00D2Z7X83;CWH;Camping World Holdings, Inc.;2022-07-31 00:00:00.000000;24.32;79.04;1;rsi;0;usd;US
2400;BBG000BPXVJ6;RSG;Republic Services;2022-07-31 00:00:00.000000;132.94;73.98;0;rsi;0;usd;US
2401;BBG000BBS9F6;TRI;Thomson Reuters Corporation;2022-07-31 00:00:00.000000;110.54;76.6;0;rsi;0;usd;CA
2402;BBG005PXTR70;MBUU;Malibu Boats Inc;2022-07-31 00:00:00.000000;61.59;68.76;0;rsi;0;usd;US
2403;BBG000D42FJ0;DDD;3D Systems Corp;2022-07-31 00:00:00.000000;10.43;68.55;0;rsi;0;usd;US
2404;BBG000BD2NY8;BF.B;Brown-Forman;2022-07-31 00:00:00.000000;72.43;78.19;0;rsi;0;usd;US
2405;BBG000FFH4P5;FLS;Flowserve;2022-07-31 00:00:00.000000;31.34;75.99;0;rsi;0;usd;US
2406;BBG000C42VL3;LSI;Life Storage REIT;2022-07-31 00:00:00.000000;119.48;73.13;0;rsi;0;usd;US
2407;BBG000BLMTR3;PUM@DE;PUMA SE;2022-07-31 00:00:00.000000;;16.73;1;rsi;0;eur;DE
2408;BBG000G3TQV2;CSGS;CSG Systems International Inc;2022-07-31 00:00:00.000000;65.27;75.24;0;rsi;0;usd;US
2409;BBG000B9X8C0;AEE;Ameren;2022-07-31 00:00:00.000000;89.38;76.64;0;rsi;0;usd;US
2410;BBG000H556T9;HON;Honeywell;2022-07-31 00:00:00.000000;183.67;74.4;0;rsi;0;usd;US
2411;BBG000BDGHD9;BMI;Badger Meter Inc;2022-07-31 00:00:00.000000;91.29;79.38;0;rsi;0;usd;US
2412;BBG000BQPC32;F;Ford;2022-07-31 00:00:00.000000;14.03;74.08;0;rsi;0;usd;US
2413;BBG000BGGBT8;CSL;Carlisle Companies Incorporated;2022-07-31 00:00:00.000000;271.38;79.12;0;rsi;0;usd;US
2414;BBG002B9T6Y1;KAZTP;КуйбышевАзот - Акции привилегированные;2022-07-31 00:00:00.000000;388.8;36.09;1;rsi;0;rub;RU
2415;BBG000BF0672;CASY;Casey's General Stores Inc;2022-07-31 00:00:00.000000;199.84;70.52;0;rsi;0;usd;US
2416;BBG000BL0T06;UFPI;UUFP Industries, Inc;2022-07-31 00:00:00.000000;86.55;75.97;0;rsi;0;usd;US
2417;BBG000DHPN63;O;Realty Income REIT;2022-07-31 00:00:00.000000;71.87;71.68;0;rsi;0;usd;US
2418;BBG000BK6MB5;GE;General Electric Company;2022-07-31 00:00:00.000000;71.6;71.73;0;rsi;0;usd;US
2419;BBG00LMYX123;PFSI;PennyMac Financial Services;2022-07-31 00:00:00.000000;53.97;74.42;0;rsi;0;usd;US
2420;BBG009Q036D0;GMS;GMS Inc;2022-07-31 00:00:00.000000;50.11;76.01;0;rsi;0;usd;US
2421;BBG000BRBX66;PLXS;Plexus Corp;2022-07-31 00:00:00.000000;93.47;74.37;0;rsi;0;usd;US
2422;BBG000JCZJS2;TNC;Tennant Company;2022-07-31 00:00:00.000000;65.3;78.11;0;rsi;0;usd;US
2423;BBG005BT60Y8;NVEE;NV5 Global Inc;2022-07-31 00:00:00.000000;127.74;75.98;0;rsi;0;usd;US
2424;BBG000TJM7F0;KDP;Keurig Dr Pepper;2022-07-31 00:00:00.000000;37.1;75.53;0;rsi;0;usd;US
2425;BBG000BBFBD7;ALV@DE;Allianz SE;2022-07-31 00:00:00.000000;;29.49;1;rsi;0;eur;DE
2426;BBG00XP8NQN4;STEM;Stem;2022-07-31 00:00:00.000000;9.23;75.02;0;rsi;0;usd;US
2427;BBG000KMVDV1;ABR;Arbor Realty Trust REIT;2022-07-31 00:00:00.000000;15.97;100.0;0;rsi;0;usd;US
2428;BBG004MN1R41;NAVI;Navient;2022-07-31 00:00:00.000000;16.52;72.41;0;rsi;0;usd;US
2429;BBG001DCTG63;EXPI;eXp World Holdings;2022-07-31 00:00:00.000000;13.81;59.24;0;rsi;0;usd;US
2430;BBG00VDHLSQ6;LPRO;Open Lending Corp;2022-07-31 00:00:00.000000;9.97;59.28;0;rsi;0;usd;US
2431;BBG000C41023;UDR;UDR REIT;2022-07-31 00:00:00.000000;46.5;73.24;0;rsi;0;usd;US
2432;BBG000G25P51;DIOD;Diodes Inc;2022-07-31 00:00:00.000000;77.42;72.45;0;rsi;0;usd;US
2433;BBG000F3CWW7;ZD;Ziff Davis;2022-07-31 00:00:00.000000;80.96;65.28;0;rsi;0;usd;US
2434;BBG00H19F184;DMTK;DermTech;2022-07-31 00:00:00.000000;7.96;70.89;0;rsi;0;usd;US
2435;BBG000BGZP70;DCI;Donaldson Co;2022-07-31 00:00:00.000000;52.68;72.27;0;rsi;0;usd;US
2436;BBG000CKGDS5;FR;First Industrial REIT;2022-07-31 00:00:00.000000;50.17;67.97;0;rsi;0;usd;US
2437;BBG00ZVC67K7;VTSC@DE;Vitesco Technologies Group AG;2022-07-31 00:00:00.000000;;23.03;1;rsi;0;eur;DE
2438;BBG000BVTPQ3;MTX@DE;MTU Aero Engines AG;2022-07-31 00:00:00.000000;;69.51;0;rsi;0;eur;DE
2439;BBG000C4S3P3;ESE;ESCO Technologies Inc.;2022-07-31 00:00:00.000000;74.43;74.63;0;rsi;0;usd;US
2440;BBG00ZSDS6T8;TSP;TuSimple Holdings;2022-07-31 00:00:00.000000;9.56;64.37;0;rsi;0;usd;US
2441;BBG00NPWH832;ALC;Alcon;2022-07-31 00:00:00.000000;75.72;77.36;0;rsi;0;usd;CH
2442;BBG000BBRPL4;EME;EMCOR Group;2022-07-31 00:00:00.000000;108.68;77.63;0;rsi;0;usd;US
2443;BBG000F964B6;AWR;American States Water Co;2022-07-31 00:00:00.000000;83.98;72.7;0;rsi;0;usd;US
2444;BBG00B6G8077;RRR;Red Rock Resorts;2022-07-31 00:00:00.000000;37.93;65.59;0;rsi;0;usd;US
2445;BBG000BSMFN2;SCL;Stepan Company;2022-07-31 00:00:00.000000;111.06;67.92;0;rsi;0;usd;US
2446;BBG000BC33T9;ARE;Alexandria Real Estate Equities REIT;2022-07-31 00:00:00.000000;155.43;73.09;0;rsi;0;usd;US
2447;BBG000BBTJZ1;ERIE;Erie IndemnIty Co;2022-07-31 00:00:00.000000;194.41;74.2;0;rsi;0;usd;US
2448;BBG003NXJNH6;AMH;American Homes 4 Rent REIT;2022-07-31 00:00:00.000000;36.35;69.95;0;rsi;0;usd;US
2449;BBG000BXMFC3;URI;United Rentals;2022-07-31 00:00:00.000000;295.9;76.25;0;rsi;0;usd;US
2450;BBG012YQ6P43;CIAN;АДР Циан;2022-07-31 00:00:00.000000;304.0;69.6;0;rsi;0;rub;RU
2451;BBG000PWTD92;ENS;EnerSys;2022-07-31 00:00:00.000000;63.54;66.03;0;rsi;0;usd;US
2452;BBG000Q4XNV1;BDC;Belden Inc;2022-07-31 00:00:00.000000;62.79;71.28;0;rsi;0;usd;US
2453;BBG000BV95H9;TKR;Timken Co The;2022-07-31 00:00:00.000000;61.75;73.15;0;rsi;0;usd;US
2454;BBG000QW7VC1;HCA;HCA Healthcare;2022-07-31 00:00:00.000000;204.66;73.92;0;rsi;0;usd;US
2455;BBG000CSRSG6;USPH;US Physical Therapy Inc;2022-07-31 00:00:00.000000;127.66;79.57;0;rsi;0;usd;US
2456;BBG000BNTTY4;MDC;M.D.C. Holdings;2022-07-31 00:00:00.000000;36.34;59.84;0;rsi;0;usd;US
2457;BBG000BL6CB5;ATRC;AtriCure;2022-07-31 00:00:00.000000;47.97;75.01;0;rsi;0;usd;US
2458;BBG000BLMDQ9;HXL;Hexcel Corp;2022-07-31 00:00:00.000000;57.82;73.76;0;rsi;0;usd;US
2459;BBG0025XVR85;RUN;Sunrun Inc;2022-07-31 00:00:00.000000;25.6;73.77;0;rsi;0;usd;US
2460;BBG000C3TKY6;PSN;Parsons;2022-07-31 00:00:00.000000;42.38;69.83;0;rsi;0;usd;US
2461;BBG000R5XCX9;XPEL;XPEL;2022-07-31 00:00:00.000000;58.75;72.01;0;rsi;0;usd;US
2462;BBG003MSMCS6;GLPI;Gaming and Leisure Properties REIT;2022-07-31 00:00:00.000000;51.94;74.0;0;rsi;0;usd;US
2463;BBG000BX7DH0;VRSB;ТНС энерго Воронеж;2022-07-31 00:00:00.000000;151.8;24.21;1;rsi;0;rub;RU
2464;BBG000T8ZF80;PRI;Primerica;2022-07-31 00:00:00.000000;126.47;68.27;0;rsi;0;usd;US
2465;BBG000BWT790;RHM@DE;Rheinmetall AG;2022-07-31 00:00:00.000000;;95.02;0;rsi;0;eur;DE
2466;BBG000H7ZK57;AMEH;Apollo Medical Holdings;2022-07-31 00:00:00.000000;52.64;78.45;0;rsi;0;usd;US
2467;BBG000C4Z6C2;WTS;Watts Water Technologies Inc;2022-07-31 00:00:00.000000;133.79;73.1;0;rsi;0;usd;US
2468;BBG000L8CBX4;TDG;TransDigm;2022-07-31 00:00:00.000000;599.67;73.51;0;rsi;0;usd;US
2469;BBG000BD53V2;WWD;Woodward Inc;2022-07-31 00:00:00.000000;99.98;73.36;0;rsi;0;usd;US
2470;BBG004TC84Z8;TRMK;Трубная Металлургическая Компания;2022-07-31 00:00:00.000000;76.58;74.76;0;rsi;0;rub;RU
2471;BBG000BT0J38;CWST;Casella Waste Systems;2022-07-31 00:00:00.000000;76.26;76.46;0;rsi;0;usd;US
2472;BBG000BBHXQ3;AJG;Arthur J. Gallagher & Co;2022-07-31 00:00:00.000000;173.31;74.98;0;rsi;0;usd;US
2473;BBG000HF28Q9;CUBE;CubeSmart REIT;2022-07-31 00:00:00.000000;44.08;74.39;0;rsi;0;usd;US
2474;BBG00741Y1N2;RIVN;Rivian Automotive;2022-07-31 00:00:00.000000;31.92;67.57;0;rsi;0;usd;US
2475;BBG00KT2SCV8;GSKY;GreenSky Inc;2022-07-31 00:00:00.000000;;1.15;1;rsi;0;usd;US
2476;BBG000BTT5B8;SXI;Standex International Corp;2022-08-01 00:00:00.000000;97.45;71.17;0;rsi;0;usd;US
2477;BBG000BDGHD9;BMI;Badger Meter Inc;2022-08-01 00:00:00.000000;96.18;79.38;0;rsi;0;usd;US
2478;BBG000BHJSC4;BBSI;Barrett Business Services Inc;2022-08-01 00:00:00.000000;81.8;76.16;0;rsi;0;usd;US
2479;BBG000BK28N7;EAT;Brinker International Inc;2022-08-01 00:00:00.000000;27.6;64.92;0;rsi;0;usd;US
2480;BBG000BGSPS5;CW;Curtiss-Wright;2022-08-01 00:00:00.000000;142.62;71.57;0;rsi;0;usd;US
2481;BBG003NXJNH6;AMH;American Homes 4 Rent REIT;2022-08-01 00:00:00.000000;37.35;69.95;0;rsi;0;usd;US
2482;BBG000BS48J3;RGEN;Repligen Corporation;2022-08-01 00:00:00.000000;214.0;81.92;0;rsi;0;usd;US
2483;BBG000BNTTY4;MDC;M.D.C. Holdings;2022-08-01 00:00:00.000000;36.5;59.84;0;rsi;0;usd;US
2484;BBG000BLR3Y7;IDA;IDACORP, Inc.;2022-08-01 00:00:00.000000;111.46;74.9;0;rsi;0;usd;US
2485;BBG000BFC848;KNX;Knight-Swift Transportation;2022-08-01 00:00:00.000000;53.7;78.69;0;rsi;0;usd;US
2486;BBG000BPYD87;NFG;National Fuel Gas Company;2022-08-01 00:00:00.000000;72.34;69.29;0;rsi;0;usd;US
2487;BBG0026ZDDQ0;ONEM;1Life Healthcare;2022-08-01 00:00:00.000000;16.91;82.5;0;rsi;0;usd;US
2488;BBG000BPWGR1;NDSN;Nordson Corp;2022-08-01 00:00:00.000000;230.5;76.56;0;rsi;0;usd;US
2489;BBG00MRHG523;STE;STERIS;2022-08-01 00:00:00.000000;222.52;67.1;0;rsi;0;usd;IE
2490;BBG000BFRRX8;CLH;Clean Harbors Inc;2022-08-01 00:00:00.000000;97.74;72.64;0;rsi;0;usd;US
2491;BBG000BGGBT8;CSL;Carlisle Companies Incorporated;2022-08-01 00:00:00.000000;293.75;79.12;0;rsi;0;usd;US
2492;BBG000BF0672;CASY;Casey's General Stores Inc;2022-08-01 00:00:00.000000;205.75;70.52;0;rsi;0;usd;US
2493;BBG000RGM5P1;TEL;TE Connectivity;2022-08-01 00:00:00.000000;132.12;72.64;0;rsi;0;usd;US
2494;BBG000BVXPZ8;NYCB;New York Community Bancorp;2022-08-01 00:00:00.000000;10.64;69.7;0;rsi;0;usd;US
2495;BBG000BL0T06;UFPI;UUFP Industries, Inc;2022-08-01 00:00:00.000000;92.01;75.97;0;rsi;0;usd;US
2496;BBG000BGX2S0;ATR;AptarGroup;2022-08-01 00:00:00.000000;108.2;70.96;0;rsi;0;usd;US
2497;BBG00BLVZ228;FTV;Fortive;2022-08-01 00:00:00.000000;64.43;79.14;0;rsi;0;usd;US
2498;BBG000LLRNX3;COFS;ChoiceOne Financial Services, Inc.;2022-08-01 00:00:00.000000;21.25;71.73;0;rsi;0;usd;US
2499;BBG000BS3CD1;FRE@DE;Fresenius SE;2022-08-01 00:00:00.000000;;21.74;1;rsi;0;eur;DE
2500;BBG000BBRPL4;EME;EMCOR Group;2022-08-01 00:00:00.000000;117.05;77.63;0;rsi;0;usd;US
2501;BBG000DHPN63;O;Realty Income REIT;2022-08-01 00:00:00.000000;74.0;71.68;0;rsi;0;usd;US
2502;BBG000BRMJN6;WTRG;Essential Utilities, Inc.;2022-08-01 00:00:00.000000;51.83;80.56;0;rsi;0;usd;US
2503;BBG000BBZBV5;CON@DE;Continental AG;2022-08-01 00:00:00.000000;;28.9;1;rsi;0;eur;DE
2504;BBG00H433CR2;EVRG;Evergy, Inc;2022-08-01 00:00:00.000000;68.47;71.92;0;rsi;0;usd;US
2505;BBG000DV7MX4;ON;ON Semiconductor Corp;2022-08-01 00:00:00.000000;63.82;74.59;0;rsi;0;usd;US
2506;BBG000BWPP85;WERN;Werner Enterprises Inc;2022-08-01 00:00:00.000000;42.96;74.26;0;rsi;0;usd;US
2507;BBG0077VS2C0;BLD;TopBuild Corp;2022-08-01 00:00:00.000000;217.06;77.71;0;rsi;0;usd;US
2508;BBG001PD3L10;EVK@DE;Evonik Industries AG;2022-08-01 00:00:00.000000;;24.33;1;rsi;0;eur;DE
2509;BBG00B6G8077;RRR;Red Rock Resorts;2022-08-01 00:00:00.000000;39.51;65.59;0;rsi;0;usd;US
2510;BBG003MSMCS6;GLPI;Gaming and Leisure Properties REIT;2022-08-01 00:00:00.000000;51.04;74.0;0;rsi;0;usd;US
2511;BBG000BC33T9;ARE;Alexandria Real Estate Equities REIT;2022-08-01 00:00:00.000000;160.0;73.09;0;rsi;0;usd;US
2512;BBG000ND1SB0;COWN;Cowen, Inc.;2022-08-01 00:00:00.000000;38.08;70.63;0;rsi;0;usd;US
2513;BBG000BNGBW9;NOK;Nokia;2022-08-01 00:00:00.000000;5.17;71.05;0;rsi;0;usd;FI
2514;BBG000BBTJZ1;ERIE;Erie IndemnIty Co;2022-08-01 00:00:00.000000;204.17;74.2;0;rsi;0;usd;US
2515;BBG000FJS1S8;LNN;Lindsay Corporation;2022-08-01 00:00:00.000000;159.01;73.82;0;rsi;0;usd;US
2516;BBG000PMBV39;ACIW;ACI Worldwide, Inc.;2022-08-01 00:00:00.000000;28.64;67.2;0;rsi;0;usd;US
2517;BBG000BB72K8;LECO;Lincoln Electric Holdings;2022-08-01 00:00:00.000000;140.72;76.39;0;rsi;0;usd;US
2518;BBG000C1HN22;IEX;IDEX Corp;2022-08-01 00:00:00.000000;208.31;79.61;0;rsi;0;usd;US
2519;BBG000BV95H9;TKR;Timken Co The;2022-08-01 00:00:00.000000;64.17;73.15;0;rsi;0;usd;US
2520;BBG000DH7JK6;PEP;PepsiCo;2022-08-01 00:00:00.000000;176.02;69.63;0;rsi;0;usd;US
2521;BBG000C4GBR6;NTGR;NETGEAR Inc;2022-08-01 00:00:00.000000;25.85;86.98;0;rsi;0;usd;US
2522;BBG000FFH4P5;FLS;Flowserve;2022-08-01 00:00:00.000000;33.61;75.99;0;rsi;0;usd;US
2523;BBG00W9LF2G5;PRAX;Praxis Precision Medicines;2022-08-01 00:00:00.000000;3.27;65.16;0;rsi;0;usd;US
2524;BBG00DW0PN34;1COV@DE;Covestro AG;2022-08-01 00:00:00.000000;;32.91;1;rsi;0;eur;DE
2525;BBG000BL6CB5;ATRC;AtriCure;2022-08-01 00:00:00.000000;48.85;75.01;0;rsi;0;usd;US
2526;BBG000BWPR54;OSIS;OSI Systems Inc;2022-08-01 00:00:00.000000;96.44;78.02;0;rsi;0;usd;US
2527;BBG000CSZKR2;MBT;АДР МТС;2022-08-01 00:00:00.000000;;16.15;1;rsi;0;usd;RU
2528;BBG001DCTG63;EXPI;eXp World Holdings;2022-08-01 00:00:00.000000;15.23;59.24;0;rsi;0;usd;US
2529;BBG000BT1ZY7;SJW;SJW Group;2022-08-01 00:00:00.000000;66.43;75.0;0;rsi;0;usd;US
2530;BBG000C3VHF1;VICR;Vicor Corp;2022-08-01 00:00:00.000000;71.59;75.73;0;rsi;0;usd;US
2531;BBG000C8L273;IFX@DE;Infineon Technologies AG;2022-08-01 00:00:00.000000;;32.25;1;rsi;0;eur;DE
2532;BBG000BVV7G1;TXN;Texas Instruments;2022-08-01 00:00:00.000000;179.48;76.69;0;rsi;0;usd;US
2533;BBG00741Y1N2;RIVN;Rivian Automotive;2022-08-01 00:00:00.000000;34.8;67.57;0;rsi;0;usd;US
2534;BBG000BMSRR9;BSY;Bentley Systems;2022-08-01 00:00:00.000000;38.74;70.47;0;rsi;0;usd;US
2535;BBG001LFLZZ1;BRX;Brixmor Property Group REIT;2022-08-01 00:00:00.000000;22.94;66.85;0;rsi;0;usd;US
2536;BBG008N298Y8;WING;Wingstop Inc;2022-08-01 00:00:00.000000;118.27;80.9;0;rsi;0;usd;US
2537;BBG000BK9W84;GGG;Graco;2022-08-01 00:00:00.000000;67.02;75.19;0;rsi;0;usd;US
2538;BBG000F3CWW7;ZD;Ziff Davis;2022-08-01 00:00:00.000000;83.97;65.28;0;rsi;0;usd;US
2539;BBG0105XBRH0;CCSI;Consensus Cloud Solutions;2022-08-01 00:00:00.000000;55.49;63.52;0;rsi;0;usd;US
2540;BBG00MS4Y0W9;BDTX;Black Diamond Therapeutics Inc;2022-08-01 00:00:00.000000;3.44;75.2;0;rsi;0;usd;US
2541;BBG000D42FJ0;DDD;3D Systems Corp;2022-08-01 00:00:00.000000;11.64;68.55;0;rsi;0;usd;US
2542;BBG00H19F184;DMTK;DermTech;2022-08-01 00:00:00.000000;8.15;70.89;0;rsi;0;usd;US
2543;BBG000BR3KL6;PH;Parker-Hannifin;2022-08-01 00:00:00.000000;285.5;72.17;0;rsi;0;usd;US
2544;BBG000BFL116;FSLR;First Solar;2022-08-01 00:00:00.000000;99.5;82.15;0;rsi;0;usd;US
2545;BBG002VZ68Y2;BLMN;Bloomin Brands, Inc.;2022-08-01 00:00:00.000000;20.49;72.98;0;rsi;0;usd;US
2546;BBG000MBHNC8;MOH;Molina Healthcare Inc;2022-08-01 00:00:00.000000;329.0;74.23;0;rsi;0;usd;US
2547;BBG000MTDW24;SBRA;Sabra Health Care REIT;2022-08-01 00:00:00.000000;15.1;67.66;0;rsi;0;usd;US
