figi;ticker;class_code;isin;lot;currency;klong;kshort;dlong;dshort;dlong_min;dshort_min;short_enabled_flag;name;exchange;ipo_date;issue_size;country_of_risk;country_of_risk_name;sector;issue_size_plan;nominal;trading_status;otc_flag;buy_available_flag;sell_available_flag;div_yield_flag;share_type;min_price_increment;api_trade_available_flag;uid;real_exchange
BBG006473QX9;APLE;SPBXM;US03784Y2000;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Apple Hospitality REIT;SPB;1970-01-01 00:00:00+00:00;230339578;US;Соединенные Штаты Америки;real_estate;800000000;{'currency': 'usd', 'units': 0, 'nano': 0};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;a16bcbde-db7c-4c96-bd26-760d6bce9f53;2
BBG000BPBTL2;CHH;SPBXM;US1699051066;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Choice Hotels International In;SPB;1970-01-01 00:00:00+00:00;55708652;US;Соединенные Штаты Америки;consumer;160000000;{'currency': 'usd', 'units': 0, 'nano': 10000000};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;8d8a90dc-3610-40a9-abe1-190dc86d38e0;2
BBG00ZVC67K7;VTSC@DE;SPBDE;DE000VTSC017;1;eur;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Vitesco Technologies Group AG;SPB_DE;1970-01-01 00:00:00+00:00;40001196;DE;Федеративная Республика Германия;electrocars;0;{'currency': 'eur', 'units': 0, 'nano': 0};4;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;9d60c92f-05f4-4e4a-8ffa-404bcc3900af;2
BBG00Y91R9T3;OZON;TQBR;US69269L1044;1;rub;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 999600000};{'units': 2, 'nano': 920400000};{'units': 0, 'nano': 980000000};{'units': 0, 'nano': 980000000};True;Ozon Holdings PLC;MOEX_WEEKEND;1970-01-01 00:00:00+00:00;216413733;RU;Российская Федерация;consumer;0;{'currency': 'usd', 'units': 1, 'nano': 0};5;False;True;True;False;3;{'units': 0, 'nano': 500000000};True;35fb8d6b-ed5f-45ca-b383-c4e3752c9a8a;1
BBG00HTN2CQ3;SPCE;SPBXM;US92766K1060;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 595500000};{'units': 1, 'nano': 521700000};{'units': 0, 'nano': 364000000};{'units': 0, 'nano': 588000000};True;Virgin Galactic Holdings Inc Class A;SPB_WEEKEND;1970-01-01 00:00:00+00:00;257260827;US;Соединенные Штаты Америки;industrials;550000000;{'currency': 'usd', 'units': 0, 'nano': 100000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;d9407cd7-27ac-4e79-875a-5feedd487e23;2
BBG000BFCS17;VOW3@DE;SPBDE;DE0007664039;1;eur;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Volkswagen AG;SPB_DE;1970-01-01 00:00:00+00:00;180642042;DE;Федеративная Республика Германия;consumer;0;{'currency': 'eur', 'units': 0, 'nano': 0};4;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;5152007d-e5ab-4c92-ae42-1e89d926d142;2
BBG000CXYSZ6;FFIV;SPBXM;US3156161024;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 292900000};{'units': 0, 'nano': 224700000};False;F5;SPB;1999-06-03 00:00:00+00:00;64787647;US;Соединенные Штаты Америки;it;200000000;{'currency': 'usd', 'units': 0, 'nano': 0};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;a4d239b3-f2ab-4bea-abe7-b7913615f51a;2
BBG000BB88K4;GPI;SPBXM;US3989051095;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Group 1 Automotive Inc;SPB;1997-10-29 00:00:00+00:00;18518069;US;Соединенные Штаты Америки;consumer;50000000;{'currency': 'usd', 'units': 0, 'nano': 10000000};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;8d4cd905-d2d0-43d9-aacb-326b7c8b4546;2
BBG000BHPL78;EFX;SPBXM;US2944291051;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 292900000};{'units': 0, 'nano': 224700000};False;Equifax;SPB;1970-01-01 00:00:00+00:00;118475619;US;Соединенные Штаты Америки;industrials;300000000;{'currency': 'usd', 'units': 1, 'nano': 250000000};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;68f42820-44ad-4e17-a8b3-30401d51ad30;2
BBG003T4VFC2;SPOT;SPBXM;LU1778762911;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 567500000};{'units': 0, 'nano': 292900000};{'units': 0, 'nano': 252000000};True;Spotify Technology SA;SPB;1970-01-01 00:00:00+00:00;178149800;SE;Королевство Швеция;telecom;0;{'currency': 'eur', 'units': 0, 'nano': 625000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;34f5aa05-5b8c-44a4-a4cd-37645fd0d4c6;2
BBG000BC33T9;ARE;SPBXM;US0152711091;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 292900000};{'units': 0, 'nano': 224700000};True;Alexandria Real Estate Equities REIT;SPB;1997-05-27 00:00:00+00:00;107526601;US;Соединенные Штаты Америки;real_estate;200000000;{'currency': 'usd', 'units': 0, 'nano': 10000000};5;False;True;True;True;8;{'units': 0, 'nano': 10000000};True;f7c1e4e2-f1fb-4de1-b2dc-4fc0be727f56;2
BBG005H82GB2;CC;SPBXM;US1638511089;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Chemours Company;SPB;1970-01-01 00:00:00+00:00;184800961;US;Соединенные Штаты Америки;materials;0;{'currency': 'usd', 'units': 0, 'nano': 10000000};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;c75cf395-bb31-415e-a56f-b5b18f2d165a;2
BBG009CL6VK3;TASK;SPBXM;US87652V1098;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;TaskUs;SPB;1970-01-01 00:00:00+00:00;15180000;US;Соединенные Штаты Америки;it;2500000000;{'currency': 'usd', 'units': 0, 'nano': 10000000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;d02e057b-3535-4e41-bfff-814b86cf2490;2
BBG005ZVK9P2;QTWO;SPBXM;US74736L1098;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Q2 Holdings Inc;SPB;1984-02-01 00:00:00+00:00;48155730;US;Соединенные Штаты Америки;it;150000000;{'currency': 'usd', 'units': 0, 'nano': 100000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;71e3ff4d-6c83-4213-b5d6-4ec1f2d94a0f;2
BBG001C7TST4;SPLK;SPBXM;US8486371045;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 292900000};{'units': 0, 'nano': 224700000};False;Splunk;SPB;2012-04-19 00:00:00+00:00;161545802;US;Соединенные Штаты Америки;it;1000000000;{'currency': 'usd', 'units': 0, 'nano': 1000000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;a31eef09-e57b-42a0-9b45-22dd7f9b9671;2
BBG000JG0547;ADP;SPBXM;US0530151036;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 292900000};{'units': 0, 'nano': 224700000};False;Automatic Data Processing;SPB;1961-09-12 00:00:00+00:00;443269657;US;Соединенные Штаты Америки;it;1000000000;{'currency': 'usd', 'units': 0, 'nano': 100000000};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;b4c40f95-8cb1-4454-8776-69823ae89ed2;2
BBG000BBTJZ1;ERIE;SPBXM;US29530P1021;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Erie IndemnIty Co;SPB;1970-01-01 00:00:00+00:00;46189068;US;Соединенные Штаты Америки;financial;74996930;{'currency': 'usd', 'units': 0, 'nano': 29200000};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;2fe85dd7-eaf1-4034-958d-77f5317d70b4;2
BBG00S1HJ3M8;ZI;SPBXM;US98980F1049;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;ZoomInfo Technologies Inc;SPB;1970-01-01 00:00:00+00:00;45378984;US;Соединенные Штаты Америки;telecom;2500000000;{'currency': 'usd', 'units': 0, 'nano': 10000000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;e4e05728-0694-42b3-b297-2ec235e7b2ef;2
BBG004S686W0;UPRO;TQBR;RU000A0JNGA5;1000;rub;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 221100000};{'units': 0, 'nano': 611600000};{'units': 0, 'nano': 117500000};{'units': 0, 'nano': 269500000};True;Юнипро;MOEX;2007-04-19 00:00:00+00:00;63048706145;RU;Российская Федерация;utilities;49130625974;{'currency': 'rub', 'units': 0, 'nano': 400000000};5;False;True;True;True;1;{'units': 0, 'nano': 1000000};True;664921c5-b552-47a6-9ced-8735a3c6ca8a;1
BBG000BNPYN9;SSB;SPBXM;US8404411097;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;SouthState Corp;SPB;1970-01-01 00:00:00+00:00;70973477;US;Соединенные Штаты Америки;financial;160000000;{'currency': 'usd', 'units': 2, 'nano': 500000000};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;38716e3a-cede-4160-bff1-ac21ada892d5;2
BBG000BV95H9;TKR;SPBXM;US8873891043;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Timken Co The;SPB;1922-09-26 00:00:00+00:00;76119662;US;Соединенные Штаты Америки;industrials;200000000;{'currency': 'usd', 'units': 0, 'nano': 0};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;172eff2d-ff59-4121-b671-4a2f17fb94c6;2
BBG000CJ2181;RS;SPBXM;US7595091023;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Reliance Steel & Aluminum Co;SPB;1994-09-15 00:00:00+00:00;67078134;US;Соединенные Штаты Америки;materials;200000000;{'currency': 'usd', 'units': 0, 'nano': 1000000};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;1bc59961-8429-48b0-a931-b5597cb7264a;2
BBG000QKVV49;VUZI;SPBXM;US92921W3007;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Vuzix Corp;SPB;1970-01-01 00:00:00+00:00;27301203;US;Соединенные Штаты Америки;consumer;100000000;{'currency': 'usd', 'units': 0, 'nano': 1000000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;a42350b5-b402-46df-bcfd-14ffc1928adb;2
BBG000BNTTY4;MDC;SPBXM;US5526761086;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;M.D.C. Holdings;SPB;1970-01-01 00:00:00+00:00;70679612;US;Соединенные Штаты Америки;consumer;250000000;{'currency': 'usd', 'units': 0, 'nano': 10000000};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;22eb1f77-ed59-4cd7-9ddb-89118466529b;2
BBG00J7CBVW8;EQH;SPBXM;US29452E1010;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Equitable Holdings;SPB;1970-01-01 00:00:00+00:00;428272746;US;Соединенные Штаты Америки;financial;0;{'currency': 'usd', 'units': 0, 'nano': 10000000};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;df2c764e-df05-49bf-9653-be806f522385;2
BBG000BZ0DK8;AZN;SPBXM;US0463531089;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;AstraZeneca PLC;SPB;1970-01-01 00:00:00+00:00;3098232258;GB;Соединенное Королевство Великобритании и Северной Ирландии;health_care;0;{'currency': 'usd', 'units': 0, 'nano': 500000000};5;False;True;True;True;3;{'units': 0, 'nano': 10000000};True;b8abc73b-62e9-40d4-acb1-59e529326dd3;2
BBG006D97VY9;GH;SPBXM;US40131M1099;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Guardant Health Inc;SPB;1970-01-01 00:00:00+00:00;87112669;US;Соединенные Штаты Америки;health_care;350000000;{'currency': 'usd', 'units': 0, 'nano': 10000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;b8fa905b-b64c-4727-922e-733b10f80fdd;2
BBG00HMJ9H54;DCPH;SPBXM;US24344T1016;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Deciphera Pharmaceuticals Inc;SPB;1970-01-01 00:00:00+00:00;55859274;US;Соединенные Штаты Америки;health_care;125000000;{'currency': 'usd', 'units': 0, 'nano': 10000000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;e180d725-1575-4824-99d7-b6dcae7ee9bd;2
BBG00HFWVGN0;MFGP;SPBXM;US5948374039;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 647200000};{'units': 0, 'nano': 976800000};{'units': 0, 'nano': 406000000};{'units': 0, 'nano': 406000000};True;Micro Focus;SPB;1970-01-01 00:00:00+00:00;335681298;GB;Соединенное Королевство Великобритании и Северной Ирландии;it;0;{'currency': 'usd', 'units': 1, 'nano': 0};5;False;True;True;True;3;{'units': 0, 'nano': 10000000};True;c57ae781-db71-4897-8ed5-1b56eab76ea6;2
BBG000GZQ728;XOM;SPBXM;US30231G1022;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 292900000};{'units': 0, 'nano': 224700000};True;Exxon Mobil Corporation;SPB_MORNING;1970-01-01 00:00:00+00:00;4233562917;US;Соединенные Штаты Америки;energy;0;{'currency': 'usd', 'units': 0, 'nano': 0};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;ca043fd8-963e-4b69-9be9-8fa9e53cb151;2
BBG000BTYP37;AWH;SPBXM;US04537Y1091;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Aspira Womens Health;SPB;1970-01-01 00:00:00+00:00;111946449;US;Соединенные Штаты Америки;health_care;150000000;{'currency': 'usd', 'units': 0, 'nano': 1000000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;4430d41f-2651-4061-913a-e0648894aac3;2
BBG0063GCHH8;SHAK;SPBXM;US8190471016;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 292900000};{'units': 0, 'nano': 224700000};False;Shake Shack Inc;SPB;2015-01-30 00:00:00+00:00;26195741;US;Соединенные Штаты Америки;consumer;200000000;{'currency': 'usd', 'units': 0, 'nano': 1000000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;5cf6d141-80bd-4759-9ff5-0ba4d3ac6183;2
BBG000FTLBV7;IOVA;SPBXM;US4622601007;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 559100000};{'units': 0, 'nano': 784900000};{'units': 0, 'nano': 336000000};{'units': 0, 'nano': 336000000};True;Iovance Biotherapeutics Inc;SPB;1999-08-03 00:00:00+00:00;123420091;US;Соединенные Штаты Америки;health_care;150000000;{'currency': 'usd', 'units': 0, 'nano': 41666};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;eb3dadc1-19fd-47e6-accd-c21aef6fd88f;2
BBG000BRRG02;PVH;SPBXM;US6936561009;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 292900000};{'units': 0, 'nano': 224700000};True;PVH;SPB;1920-03-25 00:00:00+00:00;82349513;US;Соединенные Штаты Америки;consumer;240000000;{'currency': 'usd', 'units': 1, 'nano': 0};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;f5a621fa-937f-4f70-9f59-26770ea9c24f;2
BBG000BB9KF2;AEP;SPBXM;US0255371017;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;American Electric Power;SPB;1970-01-01 00:00:00+00:00;486772596;US;Соединенные Штаты Америки;utilities;0;{'currency': 'usd', 'units': 6, 'nano': 500000000};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;f70c6dbf-45ba-4c40-a9fb-8731e1cc5f0b;2
BBG00L4CWQ45;NKLA;SPBXM;US6541101050;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Nikola;SPB;1970-01-01 00:00:00+00:00;360904478;US;Соединенные Штаты Америки;industrials;0;{'currency': 'usd', 'units': 0, 'nano': 100000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;9926ef4b-784e-4d69-9109-7f1dd5200e64;2
BBG000BBL0Y1;ALK;SPBXM;US0116591092;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 292900000};{'units': 0, 'nano': 224700000};True;Alaska Air Group;SPB;1983-02-23 00:00:00+00:00;123603902;US;Соединенные Штаты Америки;industrials;200000000;{'currency': 'usd', 'units': 0, 'nano': 10000000};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;303e9367-51b5-4d24-9514-3b6adb1c5d78;2
BBG000BSSC44;RY;SPBXM;CA7800871021;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Royal Bank of Canada;SPB;1970-01-01 00:00:00+00:00;1485393572;CA;;financial;0;{'currency': 'cad', 'units': 0, 'nano': 0};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;d79b08be-af45-45af-b039-e6abed184c19;2
BBG000BX24N8;WST;SPBXM;US9553061055;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;West Pharmaceutical Services I;SPB;1970-01-01 00:00:00+00:00;73577883;US;Соединенные Штаты Америки;health_care;100000000;{'currency': 'usd', 'units': 0, 'nano': 250000000};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;078db0c7-0ba9-41f9-ac90-e52734b5e355;2
BBG004S68FR6;MTLRP;TQBR;RU000A0JPV70;10;rub;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 436900000};{'units': 0, 'nano': 558800000};{'units': 0, 'nano': 249600000};{'units': 0, 'nano': 248500000};True;Мечел - Привилегированные акции;MOEX;2008-06-05 00:00:00+00:00;138756915;RU;Российская Федерация;materials;138756915;{'currency': 'rub', 'units': 10, 'nano': 0};5;False;True;True;True;2;{'units': 0, 'nano': 50000000};True;c1a3c440-f51c-4a75-a400-42a2a74f5f2b;1
BBG000BT41Q8;SLB;SPBXM;AN8068571086;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 292900000};{'units': 0, 'nano': 224700000};True;Schlumberger;SPB;1970-01-01 00:00:00+00:00;1329450082;US;Соединенные Штаты Америки;energy;0;{'currency': 'usd', 'units': 0, 'nano': 10000000};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;140da63f-e71a-41ce-9521-a26c76c71056;2
BBG00H9MNDZ2;FTDR;SPBXM;US35905A1097;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Frontdoor, Inc.;SPB;1970-01-01 00:00:00+00:00;85382950;US;Соединенные Штаты Америки;consumer;2000000000;{'currency': 'usd', 'units': 0, 'nano': 10000000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;1d1f0baf-ed91-42f7-bc11-29c0b61f05a9;2
BBG000BVMPN3;TROW;SPBXM;US74144T1088;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 292900000};{'units': 0, 'nano': 224700000};True;T Rowe Price Group;SPB;1986-04-02 00:00:00+00:00;242137493;US;Соединенные Штаты Америки;financial;750000000;{'currency': 'usd', 'units': 0, 'nano': 200000000};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;2d0b85fd-f729-44de-9937-d435e45232c6;2
